cum_hh_total,oop_share_total,cum_hh_ctp,oop_share_ctp
0.005820541874078698,0.8410672201390581,0.006454581935333876,1.6932848742235167
0.005892643742467749,0.8403086219915497,0.006696452878110219,1.6812119330884312
0.005937773613508605,0.837142124988357,0.006767750198256286,1.6782143345669642
0.006045305225542254,0.8367101260175729,0.006889901156583729,1.6641261941307368
0.006088104232522157,0.8219753681675674,0.007023286033444829,1.6516256775818543
0.006206016395913792,0.8181243116743108,0.007145139032335548,1.6165753475952531
0.006282316437673296,0.8114328546693541,0.007303622243213828,1.6021830599233633
0.0063507934302293855,0.8100551687349403,0.0074421270682885135,1.5752661793191305
0.006458626603444574,0.8090442099257029,0.007568043480927602,1.5656092454020967
0.006578500885282248,0.8057924992758094,0.007637476273772252,1.5551248569549616
0.006646839316846431,0.8053184733965979,0.0077666603863851425,1.5534983208682154
0.006684530157735531,0.7970935381772543,0.00786294489613996,1.5403105638359977
0.006747886497019498,0.7938426061330146,0.007905743903119862,1.5348586777536128
0.0068555019090828905,0.792511505196559,0.00806235079183192,1.5003857319421519
0.00694255027092696,0.7904157194939815,0.008119471096474743,1.496644090009712
0.007002749022541794,0.7885850996726412,0.008239345378312416,1.4888580554767705
0.007160214451690356,0.7858526666372725,0.008307822370868507,1.464046330386673
0.007223124824460232,0.7849426450538255,0.008363760343312664,1.4503437465485645
0.007345275782787675,0.7841932002265302,0.008471593516527853,1.446930738131215
0.007399818686485283,0.7695279696062638,0.00852500486923083,1.4441791847033623
0.007520470477995778,0.7663065996874132,0.008617454327751175,1.4202118967907167
0.007653855354856878,0.7660166332441138,0.008791456828435774,1.4087327291688514
0.0077209746977369735,0.7599892441936482,0.008875093276103817,1.402883734647163
0.007778095002379795,0.7582529340717922,0.008982624888137466,1.3974143808609107
0.007866049670252588,0.7533660525862769,0.009032832713935544,1.39024416340247
0.00795364491967039,0.753250235850616,0.00911092436040596,1.3882553013657182
0.008011770153590319,0.7482690326864196,0.009156054231446815,1.374278160292132
0.008063516769645663,0.7477466087363249,0.009224392663010998,1.355199091288261
0.008157487761478475,0.745696128720964,0.009306902970796317,1.3548380994241107
0.00823139802006843,0.7381962015218212,0.00939517691975557,1.3542460367989093
0.008286675259221811,0.7331575678534796,0.009503615925137132,1.351412201153481
0.008447043983511338,0.7309291672076303,0.00957332079837232,1.3486011467623722
0.008505765352919085,0.7297220917504678,0.009632042167780066,1.341482463473623
0.008611315308740004,0.7237191790331373,0.009726013159612879,1.3399723610917151
