cum_hh_total,oopg_share_total,cum_hh_nonfood,oopg_share_nonfood
0.019847378809916584,0.30580312039732144,0.021771383002992795,0.6641178691898558
0.02001512161402564,0.30553449677578104,0.02184400620695462,0.6640561797362116
0.02003271621815193,0.3037965448273549,0.02191248319951071,0.6637688370401327
0.02017308897264784,0.30108491742718074,0.022000836505781454,0.6624980579421565
0.020526076987970165,0.3006261971928441,0.022089240652719,0.6620851179684786
0.02057715885275054,0.29996666888219425,0.022219730567721363,0.6608290024330671
0.020758681117036736,0.299696632208094,0.022288122749380652,0.6593945087386539
0.020823016132785654,0.299690653646297,0.022361057623194607,0.6547399144742975
0.020873906251375317,0.2981696209936975,0.022509070646839196,0.6544166483107611
0.020924295680714793,0.2978857619000473,0.02259747479377674,0.650963346559543
0.021216353624578323,0.2957679435069844,0.022639140266253962,0.6499889565988902
0.021267435489358697,0.29409008775115947,0.022723288722334853,0.6499417183481938
0.021472901150810186,0.29134307400713083,0.02285166051407149,0.6490094507776152
0.021667054394379322,0.29133432847410734,0.022967762817682376,0.6447873524231185
0.02177591341927134,0.29083024903183785,0.023005453658571477,0.6419741075615897
0.0218641631838733,0.2892931755534406,0.023064175027979222,0.6419291479561645
0.022008090571683576,0.288994475506849,0.023167495886019608,0.6416887734794707
